"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"11770",41995,"The Big Bang Theory","08","21 – The Communication Deterioration","Sheldon","Leonard, who’s really in charge? The person in charge, or those who put him in charge?",0,"male",36313,2015,16,"2014-2017"
"11771",51436,"The Big Bang Theory","10","12 – The Holiday Summation","Sheldon","Hey, how’s life with your baby?",0,"male",44241,2017,6,"2014-2017"
"11772",520941,"Parks and recreation","7","04","Ron Swanson","We were work proximity associates.",0,"male",52094,2015,4,"2014-2017"
"11773",35926,"The Big Bang Theory","07","20 – The Relationship Diremption","Penny","Okay. I get it. I mean, not all the jibberjabber in the middle, but I know what it’s like to put your heart and soul into something and get nothing out of it.",1,"female",30975,2014,33,"2014-2017"
"11774",478081,"Parks and recreation","6","14","Leslie Knope","What the hell? I need your help.",1,"female",47808,2014,6,"2014-2017"
"11775",533761,"Parks and recreation","7","07","Ben Wyatt","I know I left you a message last night but I really do think you should have checked with me before throwing me into this.",0,"male",53376,2015,24,"2014-2017"
"11776",50048,"The Big Bang Theory","10","06 – The Foetal Kick Catalyst","Penny","Yeah, that’s gonna cost you later.",1,"female",43047,2016,6,"2014-2017"
"11777",51789,"The Big Bang Theory","10","14 – The Emotion Detection Automation","Leonard","Hmm. Who knows? That’s exciting. I’ll get to wake up every morning and see if he’s still here.",0,"male",44574,2017,18,"2014-2017"
"11778",42002,"The Big Bang Theory","08","21 – The Communication Deterioration","Bernadette","Well, I’m glad you have a new appreciation for your job.",1,"female",36319,2015,11,"2014-2017"
"11779",35015,"The Big Bang Theory","07","16 – The Table Polarisation","Bernadette","Fine. Can I at least shower first?",1,"female",30147,2014,7,"2014-2017"
"11780",43258,"The Big Bang Theory","09","03 – The Batchelor Party Corrosion","Sheldon","Viva la Imodium. Ay-ay-ay.",0,"male",37399,2015,4,"2014-2017"
"11781",42969,"The Big Bang Theory","09","01 – The Matrimonial Momentum","Sheldon","No, no, no, no. We are done here. Would you mind opening the door and then angrily slamming it behind me?",0,"male",37150,2015,21,"2014-2017"
"11782",509282,"Parks and recreation","7","01","Tom Haverford","People come up to me, and they say things like, ""Tom, given all that you've accomplished, is it hard to stay humble?""",0,"male",50928,2015,21,"2014-2017"
"11783",527331,"Parks and recreation","7","05","Ben Wyatt","Sometimes I think they're somehow the first humans who don't need sleep.",0,"male",52733,2015,11,"2014-2017"
"11784",51147,"The Big Bang Theory","10","11 – The Birthday Synchronicity","Sheldon","Can I look yet?",0,"male",43979,2016,4,"2014-2017"
"11785",55528,"Parks and recreation","7","12","Ben Wyatt","""When I think of success, I think of you.""",0,"male",55528,2015,8,"2014-2017"
"11786",54154,"The Big Bang Theory","10","23 – The Gyroscopic Collapse","Amy","I’ll love you no matter what.",1,"female",46657,2017,6,"2014-2017"
"11787",48297,"The Big Bang Theory","09","24 – The Convergence Convergence","Raj","You’re right. You realize what this means?",0,"male",41679,2016,7,"2014-2017"
"11788",46603,"The Big Bang Theory","09","17 – The Celebration Experimentation","Leonard","I’m sold, you’re ahead of Bale.",0,"male",40196,2016,6,"2014-2017"
"11789",54988,"Parks and recreation","7","11","April Ludgate","And if you became Mayor of Pawnee, you could put it behind you, once and for all.",1,"female",54988,2015,16,"2014-2017"
"11790",46759,"The Big Bang Theory","09","18 – The Application Deterioration","Penny","But now you’ll be able to make your own milk to eat the cookies with.",1,"female",40313,2016,15,"2014-2017"
"11791",38246,"The Big Bang Theory","08","05 – The Focus Attenuation","Bernadette","See? Isn’t this better than a hotel room?",1,"female",33042,2014,8,"2014-2017"
"11792",532181,"Parks and recreation","7","07","Jennifer Barkley","Hartwell's biggest weakness is the economy, which is your exact strength.",1,"female",53218,2015,10,"2014-2017"
"11793",50783,"The Big Bang Theory","10","10 – The Property Division Collision","Leonard","Hey, guys, what are you, oh, that’s here, cool.",0,"male",43664,2016,9,"2014-2017"
"11794",483912,"Parks and recreation","6","16","Jerry Gergich","Gayle made it for me.",0,"male",48391,2014,4,"2014-2017"
"11795",35466,"The Big Bang Theory","07","18 – The Mommy Observation","Penny","Sorry. Hey, who’s not the murderer?",1,"female",30553,2014,6,"2014-2017"
"11796",494092,"Parks and recreation","6","18","Leslie Knope","Plus, it is an amazing place to raise kids and start a family.",1,"female",49409,2014,12,"2014-2017"
"11797",48429,"The Big Bang Theory","09","24 – The Convergence Convergence","Bernadette","Oh, stop. You know what’s really happening? All the movies you’ve watched, the TV shows, the comic books, they’ve completely twisted your thinking. No one’s after you, no one’s listening to you, no one cares about you.",1,"female",41755,2016,37,"2014-2017"
"11798",513521,"Parks and recreation","7","02","Tom Haverford","There's a ton of new businesses.",0,"male",51352,2015,5,"2014-2017"
"11799",46331,"The Big Bang Theory","09","16 – The Positive Negative Reaction","Leonard","Would an adult refuse to eat his graham crackers because one of them was broken?",0,"male",39965,2016,15,"2014-2017"
"11800",532661,"Parks and recreation","7","07","Tom Haverford","No more food until he fixes the giant disaster he's created.",0,"male",53266,2015,10,"2014-2017"
"11801",496172,"Parks and recreation","6","19","Leslie Knope","Look, I feel fine, and if you're worried, we can just ask Dr. Saperstein what he thinks.",1,"female",49617,2014,16,"2014-2017"
"11802",492472,"Parks and recreation","6","18","Tom Haverford","I don't say this lightly.",0,"male",49247,2014,4,"2014-2017"
"11803",42603,"The Big Bang Theory","08","24 – The Commitment Determination","Sheldon","I’m sorry I’ve upset you. I shouldn’t have asked so many questions.",0,"male",36819,2015,12,"2014-2017"
"11804",47888,"The Big Bang Theory","09","22 – The Fermentation Bifurcation","Sheldon","When I was five, I ingested a Z gauge locomotive. I spent the next three days saying, I think I can pass it, I think I can pass it, I think I can pass it.",0,"male",41345,2016,35,"2014-2017"
"11805",53547,"The Big Bang Theory","10","21 – The Separation Agitation","Leonard","So, Rebecca, how did you become a personal trainer?",0,"male",46128,2017,9,"2014-2017"
"11806",39901,"The Big Bang Theory","08","13 – The Anxiety Optimisation","Penny","Uh, Bernadette’s nickname for you is the virgin piña colada.",1,"female",34464,2015,10,"2014-2017"
"11807",35416,"The Big Bang Theory","07","18 – The Mommy Observation","Bernadette","I did. His talk at NASA went great.",1,"female",30504,2014,8,"2014-2017"
"11808",35851,"The Big Bang Theory","07","19 – The Indecision Amalgamation","Sheldon","Yeah, exactly. It’s an MP3 player brought to us by the makers of Xbox.",0,"male",30911,2014,14,"2014-2017"
"11809",482582,"Parks and recreation","6","16","Leslie Knope","Infinity scarves or whether or not it's worth it for me to get Showtime?",1,"female",48258,2014,13,"2014-2017"
"11810",52126,"The Big Bang Theory","10","15 – The Locomotion Reverberation","Howard","All right. Hmm. Feel free to jump in. Hmm is all I got.",0,"male",44875,2017,13,"2014-2017"
"11811",51827,"The Big Bang Theory","10","14 – The Emotion Detection Automation","Penny","He didn’t know it till he was cuffed, but yeah.",1,"female",44608,2017,10,"2014-2017"
"11812",43866,"The Big Bang Theory","09","05 – The Perspiration Implementation","Sheldon","I’m doing all right. I tried fencing today.",0,"male",37921,2015,8,"2014-2017"
"11813",41504,"The Big Bang Theory","08","19 – The Skywalker Incursion","Bernadette","If this doesn’t get him into your bedroom, nothing will.",1,"female",35889,2015,10,"2014-2017"
"11814",520141,"Parks and recreation","7","04","Leslie Knope","You'll slice your arm open.",1,"female",52014,2015,4,"2014-2017"
"11815",467572,"Parks and recreation","6","12","Leslie Knope","What is the point of being married to a city manager if he can't wield unfettered power to crush my enemies?",1,"female",46757,2014,20,"2014-2017"
"11816",54253,"Parks and recreation","7","09","Ben Wyatt","The question is, are they?",0,"male",54253,2015,4,"2014-2017"
"11817",40510,"The Big Bang Theory","08","15 – The Comic Book Store Regeneration","Penny","Oh, hey. Did you see that? I, I figured out how to open the door all by myself. Maybe I’ll fling some faeces around my cage to celebrate.",1,"female",35003,2015,28,"2014-2017"
"11818",39975,"The Big Bang Theory","08","13 – The Anxiety Optimisation","Amy","And if you only do solid research instead of making a groundbreaking discovery, what does it matter?",1,"female",34532,2015,17,"2014-2017"
"11819",486591,"Parks and recreation","6","16","Leslie Knope","What? Ann, you're somebody's mother.",1,"female",48659,2014,4,"2014-2017"
"11820",41438,"The Big Bang Theory","08","19 – The Skywalker Incursion","Leonard","Thank you so much. See? Maybe honesty is the best… What are you doing?",0,"male",35835,2015,14,"2014-2017"
"11821",511162,"Parks and recreation","7","02","Jeremy Jamm","She then let me buy her a bunch of purses.",0,"male",51116,2015,9,"2014-2017"
"11822",46828,"The Big Bang Theory","09","18 – The Application Deterioration","Penny","I know, but you did it. I’m so proud of you.",1,"female",40379,2016,11,"2014-2017"
"11823",44204,"The Big Bang Theory","09","07 – The Spock Resonance","Penny","Aw. When he says things like that, I just want to hug him and make everything better.",1,"female",38195,2015,17,"2014-2017"
"11824",460242,"Parks and recreation","6","10","Ron Swanson","He's also been working here for six years, and he's learned a lot from you.",0,"male",46024,2014,14,"2014-2017"
"11825",55389,"Parks and recreation","7","12","Andy Dwyer","Just put them over there.",0,"male",55389,2015,4,"2014-2017"
"11826",35437,"The Big Bang Theory","07","18 – The Mommy Observation","Leonard","What do you mean it’s too late?",0,"male",30525,2014,7,"2014-2017"
"11827",478062,"Parks and recreation","6","14","Leslie Knope","Yeah, man, you are lucky.",1,"female",47806,2014,4,"2014-2017"
"11828",43828,"The Big Bang Theory","09","05 – The Perspiration Implementation","Sheldon","Ah, what might have been. And you, give my regards to Barnum and Bailey.",0,"male",37886,2015,14,"2014-2017"
"11829",42100,"The Big Bang Theory","08","22 – The Graduation Transmission","Howard","Okay, now all I have to do is rotate it vertically until the lights turn off.",0,"male",36402,2015,16,"2014-2017"
"11830",34698,"The Big Bang Theory","07","15 – The Locomotive Manipulation","Amy","Before you get upset, I believe I’ve come up with a way for us to celebrate the occasion that we both can enjoy.",1,"female",29884,2014,23,"2014-2017"
"11831",35340,"The Big Bang Theory","07","17 – The Friendship Turbulence","Bernadette","You excited for Texas?",1,"female",30435,2014,4,"2014-2017"
"11832",478832,"Parks and recreation","6","15","Ben Wyatt","I think if you click on the bamboo, it puts on a top hat.",0,"male",47883,2014,13,"2014-2017"
"11833",34885,"The Big Bang Theory","07","15 – The Locomotive Manipulation","Sheldon","Dare I say loco? Oh, and, Amy, guess what? The conductor said as soon as he gets off work, he can come back to the bed and breakfast and play his banjo for us.",0,"male",30026,2014,34,"2014-2017"
"11834",37608,"The Big Bang Theory","08","03 – The First Pitch Insufficiency","Sheldon","I wasn’t making a joke, I was merely stating fact. Amy and I have a superior relationship to yours.",0,"male",32453,2014,19,"2014-2017"
"11835",522112,"Parks and recreation","7","04","Leslie Knope","Freedom of Information Act request.",1,"female",52211,2015,4,"2014-2017"
"11836",523741,"Parks and recreation","7","04","Ron Swanson","I was gonna ask you for a job.",0,"male",52374,2015,7,"2014-2017"
"11837",44336,"The Big Bang Theory","09","07 – The Spock Resonance","Howard","Because when my dad left, I promised myself that if I ever had a chance to be a father I’d always be there.",0,"male",38304,2015,23,"2014-2017"
"11838",34832,"The Big Bang Theory","07","15 – The Locomotive Manipulation","Penny","Yeah, we weren’t even out of the room that long.",1,"female",29986,2014,10,"2014-2017"
"11839",43931,"The Big Bang Theory","09","06 – The Helium Insufficiency","Penny","Oh, and if you lose the game, you have to go out with Stuart.",1,"female",37977,2015,14,"2014-2017"
"11840",47306,"The Big Bang Theory","09","20 – The Big Bear Precipitation","Bernadette","He’s just trying to be supportive.",1,"female",40803,2016,6,"2014-2017"
"11841",54685,"Parks and recreation","7","10","Andy Dwyer","I once found a rock that looked exactly like Santa Claus.",0,"male",54685,2015,10,"2014-2017"
"11842",52896,"The Big Bang Theory","10","18 – The Escape Hatch Identification","Raj","Can I just stay in the garage?",0,"male",45560,2017,7,"2014-2017"
"11843",479772,"Parks and recreation","6","15","Leslie Knope","All of the choices for the town slogan are wonderful, but if I had to choose my favorite it would probably be ""Storied past, bright future.""",1,"female",47977,2014,25,"2014-2017"
"11844",44890,"The Big Bang Theory","09","10 – The Earworm Reverberation","Howard","Why do rock stars do drugs when this feels so great?",0,"male",38758,2015,11,"2014-2017"
"11845",41581,"The Big Bang Theory","08","20 – The Fortification Implementation","Raj","You know, if you knocked out this wall, it would give you an open floor plan, and then, it’s a little scary, but could be fun, indoor fire pit.",0,"male",35958,2015,29,"2014-2017"
"11846",46102,"The Big Bang Theory","09","15 – The Valentino Submergence","Howard","You’re welcome. Um, question, this is my first hot tub, is it supposed to come with a rat flopping around in it?",0,"male",39773,2016,22,"2014-2017"
"11847",44158,"The Big Bang Theory","09","07 – The Spock Resonance","Howard","Not really. Visigoths are kind of up my butt right now.",0,"male",38160,2015,11,"2014-2017"
"11848",45655,"The Big Bang Theory","09","13 – The Empathy Optimisation","Amy","I said what’s new, but sure.",1,"female",39417,2016,6,"2014-2017"
"11849",50459,"The Big Bang Theory","10","08 – The Brain Bowl Incubation","Sheldon","Clearly the combination of our DNA is exceptional. Our child could be the next step in the evolution of mankind. We’ll be able to get into any preschool we want!",0,"male",43405,2016,30,"2014-2017"
"11850",54395,"The Big Bang Theory","10","24 – The Long Distance Dissonance","Penny","Don’t look at me like that, I tried.",1,"female",46866,2017,8,"2014-2017"
"11851",478172,"Parks and recreation","6","14","Leslie Knope","He is a beautiful boy.",1,"female",47817,2014,4,"2014-2017"
"11852",53546,"The Big Bang Theory","10","21 – The Separation Agitation","Amy","I was wrong. You can come back in.",1,"female",46127,2017,8,"2014-2017"
"11853",45143,"The Big Bang Theory","09","11 – The Opening Night Excitation","Penny","Okay, well, what’s the third option?",1,"female",38968,2015,6,"2014-2017"
"11854",50429,"The Big Bang Theory","10","08 – The Brain Bowl Incubation","Raj","Oh, good, because she also walks my dog, buys my groceries and cuts my hair.",0,"male",43386,2016,15,"2014-2017"
"11855",497502,"Parks and recreation","6","19","April Ludgate","Is there anything I can do to make it up to you?",1,"female",49750,2014,11,"2014-2017"
"11856",516321,"Parks and recreation","7","03","Tom Haverford","Crazy Ira and the Douche.",0,"male",51632,2015,4,"2014-2017"
"11857",51263,"Parks and recreation","7","02","Andy Dwyer","I just got a job here.",0,"male",51263,2015,5,"2014-2017"
"11858",47110,"The Big Bang Theory","09","19 – The Solder Excursion Diversion","Howard","I know. I want to make him feel bad.",0,"male",40625,2016,9,"2014-2017"
"11859",46284,"The Big Bang Theory","09","15 – The Valentino Submergence","Penny","Cleaning up is not young and fun.",1,"female",39920,2016,7,"2014-2017"
"11860",483672,"Parks and recreation","6","16","Leslie Knope","It will be a women's only marathon bonding session with tons of whipped cream.",1,"female",48367,2014,13,"2014-2017"
"11861",54267,"The Big Bang Theory","10","24 – The Long Distance Dissonance","Bernadette","That’s ridiculous. As far as we know, all that happened is two scientists had lunch.",1,"female",46762,2017,15,"2014-2017"
"11862",518261,"Parks and recreation","7","03","Andy Dwyer","I didn't have any paper, so I wrote it on my leg.",0,"male",51826,2015,11,"2014-2017"
"11863",47235,"The Big Bang Theory","09","20 – The Big Bear Precipitation","Sheldon","Look, I’m sorry, when did you even get here? I…",0,"male",40737,2016,10,"2014-2017"
"11864",508462,"Parks and recreation","7","01","Leslie Knope","What do you say you put some of that casino money to good use?",1,"female",50846,2015,13,"2014-2017"
"11865",41582,"The Big Bang Theory","08","20 – The Fortification Implementation","Howard","Hey, I grew up in this house, okay? No one’s knocking anything down.",0,"male",35959,2015,13,"2014-2017"
"11866",41156,"The Big Bang Theory","08","18 – The Leftover Thermalization","Leonard","Can we please just stop talking about it?",0,"male",35578,2015,8,"2014-2017"
"11867",52448,"The Big Bang Theory","10","17 – The Comic-Con Conundrum","Raj","How bad is it?",0,"male",45146,2017,4,"2014-2017"
"11868",52404,"The Big Bang Theory","10","16 – The Allowance Evaporation","Amy","What’s that little dot in the middle?",1,"female",45114,2017,7,"2014-2017"
"11869",531141,"Parks and recreation","7","07","Donna Meagle","The last four Meagle family Pictionary tournaments ended at the hospital.",1,"female",53114,2015,10,"2014-2017"
"11870",54030,"The Big Bang Theory","10","23 – The Gyroscopic Collapse","Sheldon","You’re so kind. You know, I don’t know how I ever got by without you.",0,"male",46543,2017,15,"2014-2017"
"11871",41590,"The Big Bang Theory","08","20 – The Fortification Implementation","Howard","Sam Wolowitz is my father.",0,"male",35963,2015,5,"2014-2017"
"11872",483241,"Parks and recreation","6","16","Donna Meagle","Actually, Ann called while you were in the bathroom.",1,"female",48324,2014,8,"2014-2017"
"11873",35190,"The Big Bang Theory","07","17 – The Friendship Turbulence","Raj","Can we please talk about something other than my depressing love life?",0,"male",30294,2014,12,"2014-2017"
"11874",498072,"Parks and recreation","6","19","April Ludgate","So you're not, like, dying?",1,"female",49807,2014,4,"2014-2017"
"11875",476682,"Parks and recreation","6","14","Leslie Knope","Fine, I won't bring any.",1,"female",47668,2014,4,"2014-2017"
"11876",34277,"The Big Bang Theory","07","13 – The Occupation Recalibration","Amy","Should someone as lonely as you really be making fun of me?",1,"female",29551,2014,12,"2014-2017"
"11877",43686,"The Big Bang Theory","09","05 – The Perspiration Implementation","Penny","Yeah, I think it’s great you guys want to get more exercise, but do you really think sports is the right choice for you?",1,"female",37769,2015,24,"2014-2017"
"11878",53687,"The Big Bang Theory","10","22 – The Cognition Regeneration","Bernadette","Yeah, they say the yeast in beer helps with milk production.",1,"female",46239,2017,11,"2014-2017"
"11879",37213,"The Big Bang Theory","08","01 – The Locomotion Interruption","Penny","Uh, well, as a waitress, sales was a big part of my job. I mean, believe me, I convinced a lot of very large customers, who should not be eating cheesecake, to have more cheesecake. I mean, one of those chubsters even had an insulin pump.",1,"female",32109,2014,46,"2014-2017"
"11880",34412,"The Big Bang Theory","07","13 – The Occupation Recalibration","Howard","Of course we tell him she’s a lesbian.",0,"male",29655,2014,8,"2014-2017"
"11881",55850,"Parks and recreation","7","12","Leslie Knope","Ann, you opalescent tree shark.",1,"female",55850,2015,4,"2014-2017"
"11882",523901,"Parks and recreation","7","04","Ron Swanson","But after you and Tom and Donna and April and Terry left, when I looked around this office, nothing was the same.",0,"male",52390,2015,21,"2014-2017"
"11883",54738,"Parks and recreation","7","11","Donna Meagle","I guess now is as good a time as any to make my announcement.",1,"female",54738,2015,13,"2014-2017"
"11884",35298,"The Big Bang Theory","07","17 – The Friendship Turbulence","Howard","Isn’t it a little late to get plane tick…",0,"male",30396,2014,9,"2014-2017"
"11885",52274,"The Big Bang Theory","10","16 – The Allowance Evaporation","Sheldon","Well, have a lovely evening.",0,"male",45002,2017,5,"2014-2017"
"11886",35768,"The Big Bang Theory","07","19 – The Indecision Amalgamation","Leonard","You have my blessing. Go for it.",0,"male",30836,2014,7,"2014-2017"
"11887",39425,"The Big Bang Theory","08","10 – The Champagne Reflection","Sheldon","Too bad your show is done. I kind of liked it. Leonard, did you hear that? Oh, the people are heartbroken. I can’t take this away from the world. Fun with Flags is back.",0,"male",34042,2014,34,"2014-2017"
"11888",45022,"The Big Bang Theory","09","10 – The Earworm Reverberation","Sheldon","Yes. She’s like the dryer sheets of my heart. I have to go.",0,"male",38869,2015,13,"2014-2017"
"11889",466322,"Parks and recreation","6","12","April Ludgate","Greatest day of my life!",1,"female",46632,2014,4,"2014-2017"
"11890",471622,"Parks and recreation","6","13","Leslie Knope","God, I am so stressed.",1,"female",47162,2014,4,"2014-2017"
"11891",55200,"Parks and recreation","7","12","Donna Meagle","But the giant commission check has me thinking aboutâ¦",1,"female",55200,2015,8,"2014-2017"
"11892",44910,"The Big Bang Theory","09","10 – The Earworm Reverberation","Bernadette","Yeah. You’re inviting him into your home. It’s intimate. It’s where your underpants live.",1,"female",38774,2015,14,"2014-2017"
"11893",504942,"Parks and recreation","6","20","Leslie Knope","Come on, guys, take a risk.",1,"female",50494,2014,5,"2014-2017"
"11894",36800,"The Big Bang Theory","07","23 – The Gorilla Dissolution","Penny","You, you stupid Pop-Tart.",1,"female",31746,2014,4,"2014-2017"
"11895",55661,"Parks and recreation","7","12","Leslie Knope","Let's go meet your staff.",1,"female",55661,2015,4,"2014-2017"
"11896",34743,"The Big Bang Theory","07","15 – The Locomotive Manipulation","Penny","Don’t be surprised if you find five chocolates missing and three gross coconut ones with a bite taken out. It came that way when I bought it.",1,"female",29925,2014,27,"2014-2017"
"11897",54341,"Parks and recreation","7","09","Leslie Knope","Third, I'm now gonna give you permanent answers to all the silly questions that you're gonna end up asking me, and every other woman in this election, over the next few months.",1,"female",54341,2015,31,"2014-2017"
"11898",490142,"Parks and recreation","6","17","Donna Meagle","I was dating an older fella back then.",1,"female",49014,2014,7,"2014-2017"
"11899",520712,"Parks and recreation","7","04","Leslie Knope","You chose Buddy by Willie Nelson.",1,"female",52071,2015,5,"2014-2017"
"11900",55270,"Parks and recreation","7","12","April Ludgate","Some thieves are trying to steal the legendary Snakehole Sapphire.",1,"female",55270,2015,9,"2014-2017"
"11901",53922,"The Big Bang Theory","10","22 – The Cognition Regeneration","Sheldon","I’m doing it. I’m doing it. I’m tall and I’m doing it. (Waking up in bed) Ah, man.",0,"male",46452,2017,18,"2014-2017"
"11902",39283,"The Big Bang Theory","08","10 – The Champagne Reflection","Howard","Mmm. It’s just columns of random numbers. Toss it.",0,"male",33933,2014,9,"2014-2017"
"11903",39687,"The Big Bang Theory","08","12 – The Space Probe Disintegration","Leonard","No, no, no, come on, don’t leave. Just try it.",0,"male",34263,2015,10,"2014-2017"
"11904",40488,"The Big Bang Theory","08","15 – The Comic Book Store Regeneration","Bernadette","This is why I had to rewrite our wedding vows.",1,"female",34986,2015,10,"2014-2017"
"11905",479432,"Parks and recreation","6","15","Leslie Knope","Okay, so people can vote now.",1,"female",47943,2014,5,"2014-2017"
"11906",42894,"The Big Bang Theory","09","01 – The Matrimonial Momentum","Penny","Did you feel guilty?",1,"female",37081,2015,4,"2014-2017"
"11907",496162,"Parks and recreation","6","19","Leslie Knope","The concert is in three weeks.",1,"female",49616,2014,5,"2014-2017"
"11908",530471,"Parks and recreation","7","06","April Ludgate","Plus, the best part, all the buildings come pre-graffitied.",1,"female",53047,2015,8,"2014-2017"
"11909",522871,"Parks and recreation","7","04","Leslie Knope","Let's just bring it home, okay?",1,"female",52287,2015,5,"2014-2017"
"11910",37772,"The Big Bang Theory","08","04 – The Hook-Up Reverbration","Raj","We still on for tomorrow night?",0,"male",32597,2014,6,"2014-2017"
"11911",483442,"Parks and recreation","6","16","Donna Meagle","I'm listening to Jaleel Or No Deal.",1,"female",48344,2014,6,"2014-2017"
"11912",53130,"The Big Bang Theory","10","19 – The Collaboration Fluctuation","Sheldon","Just because I am easily bothered by light, heat, sound, smell and the way birds look at me does not mean I’m sensitive.",0,"male",45771,2017,23,"2014-2017"
"11913",53113,"The Big Bang Theory","10","19 – The Collaboration Fluctuation","Raj","When did he leave?",0,"male",45756,2017,4,"2014-2017"
"11914",47245,"The Big Bang Theory","09","20 – The Big Bear Precipitation","Amy","Come on, Sheldon, let’s go with them.",1,"female",40747,2016,7,"2014-2017"
"11915",460013,"Parks and recreation","6","10","Chris Traeger","Ann, that is a beautiful sentiment.",0,"male",46001,2014,5,"2014-2017"
"11916",33989,"The Big Bang Theory","07","12 – The Hesitation Ramification","Bernadette","Well, Stuart’s cute in his own way.",1,"female",29299,2014,7,"2014-2017"
"11917",41263,"The Big Bang Theory","08","18 – The Leftover Thermalization","Stuart","It’s true. At the store, I had to put a seat on the toilet.",0,"male",35677,2015,14,"2014-2017"
"11918",39950,"The Big Bang Theory","08","13 – The Anxiety Optimisation","Leonard","We all got the Christmas card, Cinnamon.",0,"male",34508,2015,7,"2014-2017"
"11919",40999,"The Big Bang Theory","08","17 – The Colonization Application","Bernadette","Well, maybe this is what you get for snooping.",1,"female",35429,2015,9,"2014-2017"
"11920",40767,"The Big Bang Theory","08","16 – The Intimacy Acceleration","Amy","Well, if I don’t have a brother, my father’s son is me. And if I’m this man’s father, then he’s my son. The answer’s son.",1,"female",35222,2015,25,"2014-2017"
"11921",40956,"The Big Bang Theory","08","17 – The Colonization Application","Amy","Sheldon, I know the odds of you even going to Mars are incredibly small, but it still hurts that you would volunteer for something that would take you away from me forever.",1,"female",35395,2015,32,"2014-2017"
"11922",39047,"The Big Bang Theory","08","09 – The Septum Deviation","Leonard","Well, I do know that it won’t be from an asteroid strike.",0,"male",33720,2014,12,"2014-2017"
"11923",506652,"Parks and recreation","7","01","Leslie Knope","How are those scenarios coming?",1,"female",50665,2015,4,"2014-2017"
"11924",527131,"Parks and recreation","7","05","April Ludgate","I am sorry that I screwed up your life.",1,"female",52713,2015,8,"2014-2017"
"11925",489682,"Parks and recreation","6","17","Andy Dwyer","It's not a good movie.",0,"male",48968,2014,4,"2014-2017"
"11926",39217,"The Big Bang Theory","08","10 – The Champagne Reflection","Amy","I know I was thinking that. Is this a show on flags or mind reading?",1,"female",33878,2014,15,"2014-2017"
"11927",34929,"The Big Bang Theory","07","16 – The Table Polarisation","Raj","Oh, actually that’s a Van Dyke. A goatee is just hair on the chin.",0,"male",30065,2014,14,"2014-2017"
"11928",524081,"Parks and recreation","7","04","Ron Swanson","I have a small object for you.",0,"male",52408,2015,6,"2014-2017"
"11929",36997,"The Big Bang Theory","07","24 – The Status Quo Combustion","Stuart","No, I only have hundreds.",0,"male",31919,2014,5,"2014-2017"
"11930",54944,"Parks and recreation","7","11","Jean-Ralphio Saperstein","Oh, you want the big dog?",0,"male",54944,2015,5,"2014-2017"
"11931",43306,"The Big Bang Theory","09","03 – The Batchelor Party Corrosion","Penny","Why? I can do it right here.",1,"female",37442,2015,7,"2014-2017"
"11932",41292,"The Big Bang Theory","08","18 – The Leftover Thermalization","Howard","You guys ever notice sometimes Bernadette sounds like my mom?",0,"male",35705,2015,10,"2014-2017"
"11933",40122,"The Big Bang Theory","08","14 – The Troll Manifestation","Penny","Kind of like Sheldon’s ant farm.",1,"female",34664,2015,6,"2014-2017"
"11934",35794,"The Big Bang Theory","07","19 – The Indecision Amalgamation","Raj","I can’t date two women at once. Zero women, that’s my sweet spot.",0,"male",30861,2014,13,"2014-2017"
"11935",532001,"Parks and recreation","7","07","Jennifer Barkley","Paul Hartwell, who is your congressional incumbent from this district, is a moron.",1,"female",53200,2015,12,"2014-2017"
"11936",468702,"Parks and recreation","6","12","Ann Perkins","For me, I don't care.",1,"female",46870,2014,4,"2014-2017"
"11937",39346,"The Big Bang Theory","08","10 – The Champagne Reflection","Bernadette","I’m not a bully. I mean, maybe I come off a little strong, but that’s only because my dad raised me to be tough and not to take crap from anybody.",1,"female",33979,2014,31,"2014-2017"
"11938",45625,"The Big Bang Theory","09","13 – The Empathy Optimisation","Leonard","That sounds really fun.",0,"male",39390,2016,4,"2014-2017"
"11939",46839,"The Big Bang Theory","09","18 – The Application Deterioration","Leonard","I want to say something obnoxious, but it is easy on the eyes.",0,"male",40389,2016,13,"2014-2017"
"11940",41545,"The Big Bang Theory","08","20 – The Fortification Implementation","Raj","Hey, I got you a little gift.",0,"male",35926,2015,7,"2014-2017"
"11941",48984,"The Big Bang Theory","10","02 – The Military Miniturization","Penny","Does he even like lemon bars?",1,"female",42135,2016,6,"2014-2017"
"11942",40231,"The Big Bang Theory","08","14 – The Troll Manifestation","Amy","I haven’t learned my lesson. Play it. Play it.",1,"female",34763,2015,9,"2014-2017"
"11943",51104,"The Big Bang Theory","10","11 – The Birthday Synchronicity","Howard","All right, enough with the camera.",0,"male",43940,2016,6,"2014-2017"
"11944",34576,"The Big Bang Theory","07","14 – The Convention Conundrum","Penny","I can’t believe we thought this would makes us feel grown up.",1,"female",29798,2014,12,"2014-2017"
"11945",492841,"Parks and recreation","6","18","Leslie Knope","I've had the flu before, and I worked through it.",1,"female",49284,2014,9,"2014-2017"
"11946",50082,"The Big Bang Theory","10","07 – The Veracity Elasticity","Sheldon","So, let’s roll up our sleevis and get to know Nevis. (Drumroll) Well, I, I like that, but next time check with me.",0,"male",43072,2016,23,"2014-2017"
