Unnamed: 0,Show,Season,Episode,Character,Line,Gender,Gender_label,Rownumber,Year,N_words,Year_groups,text,sentiment
437734,Frasier,10,1,Daphne,"No, yesterday was a lie.  We eloped last week.",2,female,43773,2002,9,2002-2005,"No, yesterday was a lie.  We eloped last week.",neutral
437744,Frasier,10,1,Martin,I thought you had to wait for the license.,1,male,43774,2002,8,2002-2005,I thought you had to wait for the license.,neutral
437754,Frasier,10,1,Niles,That's why we went to Reno.,1,male,43775,2002,5,2002-2005,That's why we went to Reno.,neutral
437764,Frasier,10,1,Frasier,Why didn't you tell us?,1,male,43776,2002,4,2002-2005,Why didn't you tell us?,negative
437774,Frasier,10,1,Niles,We thought you'd be insulted.,1,male,43777,2002,4,2002-2005,We thought you'd be insulted.,negative
437783,Frasier,10,1,Frasier,I'm insulted now!  How could you tell Roz and not tell your family?,1,male,43778,2002,13,2002-2005,I'm insulted now!  How could you tell Roz and not tell your family?,negative
437794,Frasier,10,1,Roz,How could you cheat Alice out of being a flower girl?,2,female,43779,2002,10,2002-2005,How could you cheat Alice out of being a flower girl?,negative
437804,Frasier,10,1,Daphne,We just wanted to be married.,2,female,43780,2002,5,2002-2005,We just wanted to be married.,neutral
437819,Frasier,10,1,Martin,"Hold on, I got a question here.",1,male,43781,2002,6,2002-2005,"Hold on, I got a question here.",neutral
437824,Frasier,10,1,Martin,"You've been married for a week, how come you're not on your honeymoon?",1,male,43782,2002,12,2002-2005,"You've been married for a week, how come you're not on your honeymoon?",neutral
437844,Frasier,10,1,Niles,I hope you can all forgive us.,1,male,43784,2002,6,2002-2005,I hope you can all forgive us.,positive
437853,Frasier,10,1,Frasier,"Of course, your happiness that's what's important.",1,male,43785,2002,6,2002-2005,"Of course, your happiness that's what's important.",positive
437864,Frasier,10,1,Daphne,It just felt wrong to start off a marriage with a lie.,2,female,43786,2002,12,2002-2005,It just felt wrong to start off a marriage with a lie.,negative
437894,Frasier,10,2,Frasier,"When the phone company says they will be at your door between the hours of nine and noon, they have entered into a verbal contract. If they show up at 12 47 they are in breach of said contract.",1,male,43789,2002,37,2002-2005,"When the phone company says they will be at your door between the hours of nine and noon, they have entered into a verbal contract. If they show up at 12 47 they are in breach of said contract.",neutral
437919,Frasier,10,2,Frasier,"Well, I just shouldn't have waited for them, that's all.  Now my entire day is thrown off.",1,male,43791,2002,17,2002-2005,"Well, I just shouldn't have waited for them, that's all.  Now my entire day is thrown off.",negative
437924,Frasier,10,2,Niles,"Still, I appreciate your taking the time to give me a lift.",1,male,43792,2002,11,2002-2005,"Still, I appreciate your taking the time to give me a lift.",positive
437934,Frasier,10,2,Frasier,"Yes, well, when you informed me you had to get to the promenade shops posthaste, I assumed it was an actual emergency not to return a cage for some silly lovebirds.",1,male,43793,2002,31,2002-2005,"Yes, well, when you informed me you had to get to the promenade shops posthaste, I assumed it was an actual emergency not to return a cage for some silly lovebirds.",neutral
437944,Frasier,10,2,Niles,"It may not be on the order of a fallen pant cuff, but until I get home with something more secure, little Daphne and Niles are living under a colander.",1,male,43794,2002,29,2002-2005,"It may not be on the order of a fallen pant cuff, but until I get home with something more secure, little Daphne and Niles are living under a colander.",neutral
437954,Frasier,10,2,Frasier,Dear God... don't tell me you actually named them after yourselves.,1,male,43795,2002,10,2002-2005,Dear God... don't tell me you actually named them after yourselves.,negative
437964,Frasier,10,2,Niles,"Big mistake, I admit.  This morning when Daphne escaped, I just kept thinking, What if she's hurt or lost or eaten by a cat?  Or worse... what if she meets a bird who's more birdly than Niles but without the substance?",1,male,43796,2002,42,2002-2005,"Big mistake, I admit.  This morning when Daphne escaped, I just kept thinking, What if she's hurt or lost or eaten by a cat?  Or worse... what if she meets a bird who's more birdly than Niles but without the substance?",negative
437974,Frasier,10,2,Frasier,Trust me. No one is more birdly than Niles.,1,male,43797,2002,8,2002-2005,Trust me. No one is more birdly than Niles.,positive
437994,Frasier,10,2,Frasier,"What is with all this traffic?  I tell you, don't these people have jobs?  Some of us have a radio show to do!",1,male,43799,2002,24,2002-2005,"What is with all this traffic?  I tell you, don't these people have jobs?  Some of us have a radio show to do!",negative
438004,Frasier,10,2,Niles,"Frasier, relax, you're not on for another hour and a half.",1,male,43800,2002,10,2002-2005,"Frasier, relax, you're not on for another hour and a half.",neutral
438019,Frasier,10,2,Frasier,"Oh, Dear God!  My show's on in fifteen minutes!",1,male,43801,2002,9,2002-2005,"Oh, Dear God!  My show's on in fifteen minutes!",positive
438024,Frasier,10,2,Niles,I had no idea it was so late.  You can just drop me out front.  I'll get a cab home.,1,male,43802,2002,21,2002-2005,I had no idea it was so late.  You can just drop me out front.  I'll get a cab home.,neutral
438034,Frasier,10,2,Frasier,"I'm afraid I'll have to.  Damn it!  Dad did this.  I tell you, he gets in here, he wants to hear his favorite radio station and starts pushing buttons like a lab rat on amphetamines!",1,male,43803,2002,37,2002-2005,"I'm afraid I'll have to.  Damn it!  Dad did this.  I tell you, he gets in here, he wants to hear his favorite radio station and starts pushing buttons like a lab rat on amphetamines!",negative
438044,Frasier,10,2,Frasier,"Excuse me, we've changed our minds.  We won't be parking.",1,male,43804,2002,10,2002-2005,"Excuse me, we've changed our minds.  We won't be parking.",neutral
438054,Frasier,10,2,Frasier,"No, you see, we just came in for a second and decided not to park.  Just check the time on the ticket.",1,male,43805,2002,22,2002-2005,"No, you see, we just came in for a second and decided not to park.  Just check the time on the ticket.",neutral
438064,Frasier,10,2,Frasier,"Forgive me, perhaps I'm not being clear.  You see, I mistakenly pulled in here, decided not to park, and now I'd like to just get out.",1,male,43806,2002,26,2002-2005,"Forgive me, perhaps I'm not being clear.  You see, I mistakenly pulled in here, decided not to park, and now I'd like to just get out.",negative
438094,Frasier,10,2,Frasier,"Oh, really?  It just so happens that I have a few policies of my own, and one of them is that I do not pay good money for nothing!",1,male,43809,2002,29,2002-2005,"Oh, really?  It just so happens that I have a few policies of my own, and one of them is that I do not pay good money for nothing!",neutral
438119,Frasier,10,2,Frasier,But it's been continually in motion!,1,male,43811,2002,5,2002-2005,But it's been continually in motion!,neutral
438134,Frasier,10,2,Frasier,Is that so?Do you hear that?,1,male,43813,2002,5,2002-2005,Is that so?Do you hear that?,neutral
438144,Frasier,10,2,Niles,"Yes, and it makes sense to me.",1,male,43814,2002,6,2002-2005,"Yes, and it makes sense to me.",positive
438154,Frasier,10,2,Frasier,Fine.  Have it your way.,1,male,43815,2002,5,2002-2005,Fine.  Have it your way.,neutral
438164,Frasier,10,2,Niles,"What are we doing, Frasier?",1,male,43816,2002,4,2002-2005,"What are we doing, Frasier?",neutral
438174,Frasier,10,2,Frasier,"If I'm going to be paying for parking, we are going to get our twenty minutes' worth.",1,male,43817,2002,16,2002-2005,"If I'm going to be paying for parking, we are going to get our twenty minutes' worth.",neutral
438184,Frasier,10,2,Martin,"OK, what we need now is a side piece with some ear and a little bit of sky. Ear with sky... ear with sky...",1,male,43818,2002,23,2002-2005,"OK, what we need now is a side piece with some ear and a little bit of sky. Ear with sky... ear with sky...",neutral
438194,Frasier,10,2,Daphne,"Well, this is it.  Sorry it's taken me so long to pick up the last of my things.",2,female,43819,2002,18,2002-2005,"Well, this is it.  Sorry it's taken me so long to pick up the last of my things.",negative
438204,Frasier,10,2,Martin,"Oh, no problem.  Frasier's not having the carpet people here til Friday.",1,male,43820,2002,12,2002-2005,"Oh, no problem.  Frasier's not having the carpet people here til Friday.",neutral
438219,Frasier,10,2,Daphne,"Oh, really?  When it was my room, he said the carpet's good for another twenty years.",2,female,43821,2002,16,2002-2005,"Oh, really?  When it was my room, he said the carpet's good for another twenty years.",positive
438224,Frasier,10,2,Martin,"Yeah, well, now it's going to be a reading sanctuary.",1,male,43822,2002,9,2002-2005,"Yeah, well, now it's going to be a reading sanctuary.",neutral
438233,Frasier,10,2,Daphne,He's turning my room into a library?,2,female,43823,2002,6,2002-2005,He's turning my room into a library?,neutral
438244,Frasier,10,2,Martin,"No, he made it very clear it was a reading sanctuary.""  A library implies sharing.  I think there are some pieces missing from this one.",1,male,43824,2002,26,2002-2005,"No, he made it very clear it was a reading sanctuary.""  A library implies sharing.  I think there are some pieces missing from this one.",neutral
438253,Frasier,10,2,Daphne,"You always say that, keep looking.",2,female,43825,2002,5,2002-2005,"You always say that, keep looking.",neutral
438264,Frasier,10,2,Martin,"Why do I even do this stupid thing?  Some puzzle, there's a picture of what's it's going to look like right on the box!",1,male,43826,2002,24,2002-2005,"Why do I even do this stupid thing?  Some puzzle, there's a picture of what's it's going to look like right on the box!",negative
438273,Frasier,10,2,Daphne,"You always say that, too.",2,female,43827,2002,4,2002-2005,"You always say that, too.",neutral
438293,Frasier,10,2,Martin,"Come, boy!Yeah, that's what it looks like.",1,male,43829,2002,6,2002-2005,"Come, boy!Yeah, that's what it looks like.",positive
438304,Frasier,10,2,Daphne,"Well, there's nothing to get upset about.  I'll be here every day for your physical therapy.",2,female,43830,2002,16,2002-2005,"Well, there's nothing to get upset about.  I'll be here every day for your physical therapy.",positive
438319,Frasier,10,2,Martin,"You hear that, boy?  She'll be here every day to torture your master.",1,male,43831,2002,13,2002-2005,"You hear that, boy?  She'll be here every day to torture your master.",negative
438334,Frasier,10,2,Martin,Maybe it'd distract him if you made me lunch.,1,male,43833,2002,8,2002-2005,Maybe it'd distract him if you made me lunch.,neutral
438344,Frasier,10,2,Niles,Other motorists are getting angry.,1,male,43834,2002,4,2002-2005,Other motorists are getting angry.,negative
438353,Frasier,10,2,Frasier,"If they weren't so shortsighted, they'd see that I'm doing this for their own good.  It's like correcting people's grammar I don't do it to be popular.",1,male,43835,2002,28,2002-2005,"If they weren't so shortsighted, they'd see that I'm doing this for their own good.  It's like correcting people's grammar I don't do it to be popular.",negative
438364,Frasier,10,2,Niles,"And I support that, but in this case I strongly feel we should pay the money and get out of here before there's violence.",1,male,43836,2002,23,2002-2005,"And I support that, but in this case I strongly feel we should pay the money and get out of here before there's violence.",negative
438374,Frasier,10,2,Frasier,"Niles, they can get around us if they want to.  So what, it takes them an extra two seconds!  It's a small price to pay for making this a better world.",1,male,43837,2002,32,2002-2005,"Niles, they can get around us if they want to.  So what, it takes them an extra two seconds!  It's a small price to pay for making this a better world.",neutral
438384,Frasier,10,2,Niles,"OK, but we're also inconveniencing ourselves.",1,male,43838,2002,5,2002-2005,"OK, but we're also inconveniencing ourselves.",negative
438394,Frasier,10,2,Frasier,"Niles, you'll get home to your stupid, filthy bird soon enough!",1,male,43839,2002,10,2002-2005,"Niles, you'll get home to your stupid, filthy bird soon enough!",negative
438404,Frasier,10,2,Niles,I meant that your radio show is about to start... dumbass.,1,male,43840,2002,10,2002-2005,I meant that your radio show is about to start... dumbass.,negative
438424,Frasier,10,2,Kenny,Where the hell's the doc?,1,male,43842,2002,4,2002-2005,Where the hell's the doc?,negative
438444,Frasier,10,2,Kenny,"It's almost showtime!  I swear to God, nobody here has any discipline!  I'm starting to think, I've been too loose with the leash!  I mean, gee whiz, I try to make everyone happy and all it gets me is a twisted gut.  Well, no more!  This Saturday, we're gonna have a staff meeting, we're gonna hash out some rules!",1,male,43844,2002,63,2002-2005,"It's almost showtime!  I swear to God, nobody here has any discipline!  I'm starting to think, I've been too loose with the leash!  I mean, gee whiz, I try to make everyone happy and all it gets me is a twisted gut.  Well, no more!  This Saturday, we're gonna have a staff meeting, we're gonna hash out some rules!",negative
